151, 185
98, 79
-1, 20
52, -47
51, -83
9, 184
-47, 172
-35, 73
68, 96
67, 147
10, 36
59, 65
213, 139
153, 150
-29, 117
71, 133
80, 280
-46, 258
-73, 44
102, -255
22, -78
-53, 238
112, 294
127, 136
39, 125
38, 173
-68, 255
-118, 304
-54, 136
-93, 5
-89, -57
-44, -27
105, -23
92, -128
106, -1
141, 65
76, -94
-17, 48
-29, 135
71, 207
150, 268
61, 144
-100, -17
-72, 127
149, 165
98, 58
40, 68
-22, 14
1, 43
68, 144
-2, 221
-111, 256
-138, 125
29, 21
274, 30
193, 83
56, -20
105, -98
237, 104
10, 142
-137, 163
-79, 185
65, 253
154, 188
174, 20
64, -39
-8, 97
71, 175
40, 226
-35, 67
-110, 20
-5, 45
101, 211
149, 169
29, 28
22, -88
36, -28
260, -50
221, -63
-19, 52
94, 173
107, 217
269, 76
112, 74
110, -62
100, 56
10, 168
15, 210
103, 172
110, 146
74, 191
-2, 228
-53, 169
-29, 5
255, 63
280, 77
91, 69
-139, 32
108, -89
158, -33
-72, 68
-134, 146
104, 276
177, 244
162, 188
-87, 11
-40, 49
77, 193
281, 31
127, 8
-20, 84
31, 93
12, 8
-50, 77
-46, -28
104, -5
-80, 139
-14, 272
43, 288
67, 132
2, 17
-169, 254
-176, 204
-1, 92
80, 18
143, -51
66, -58
44, 90
45, 141
128, 89
209, 71
251, 8
291, 16
39, 39
15, 72
37, 122
117, 161
68, 153
-50, 167
-31, 131
67, 155
12, 1
-42, 79
44, 198
-16, 214
26, 276
-40, 410
31, 316
-8, 59
-11, -44
50, -138
36, 127
141, 201
116, 20
166, -126
94, -60
62, 191
121, 202
57, 137
30, 48
18, 198
81, 225
81, 52
89, 28
28, 134
75, 110
251, 61
284, 160
157, 143
69, 114
97, 132
175, 114
132, 95
15, 53
125, -28
111, 117
19, 195
40, 123
13, -65
-38, 23
48, 61
127, 102
26, 134
126, 108
104, 197
-8, 233
-59, 35
-129, -55
-91, 72
-39, 173
137, 45
20, 45
-14, 134
65, 165
93, 3
35, -37
132, 76
115, 83
189, 26
55, 60
76, 49
62, -28
78, 67
37, 157
-22, 49
47, 73
97, 112
30, 120
-13, 108
209, 36
346, -98
161, -31
-49, 30
-90, 21
92, 70
212, 10
159, 160
-24, 109
26, -10
-41, -132
-54, -23
-40, 218
116, 354
117, 121
66, 97
86, 70
119, -21
167, -60
113, 61
57, 257
124, 146
63, 163
-12, 175
-142, 1
12, -53
213, 34
151, 173
99, 276
157, 252
106, 249
106, 159
9, 93
-113, 70
-34, 15
-3, 117
150, 77
125, 23
23, 62
80, 47
87, 21
143, 138
44, -23
19, -32
136, 44
-53, -34
-167, 66
-58, 174
79, 107
18, 0
13, 32
85, 169
187, 260
179, 270
134, 85
41, 5
197, 55
303, 257
285, 308
87, 83
88, -84
63, -122
124, 68
149, 143
32, -11
87, 14
154, 126
202, 141
95, 224
39, 344
17, 220
68, 59
135, -16
120, 60
24, 186
-28, 155
-124, 290
64, 196
50, 19
24, 25
114, 168
101, 201
96, 131
163, 133
120, 227
157, 55
238, 13
29, 63
-72, 42
-125, -92
94, -94
234, 136
172, 201
118, 50
18, -75
69, 33
14, 245
154, 205
207, 111
-58, 14
-299, 39
-174, 135
83, -33
156, -221
128, -8
-100, 167
21, 84
286, -19
189, -42
100, 110
75, 154
2, 168
-68, 70
10, 48
201, 137
131, 173
-13, 131
52, 68
134, -47
198, 158
177, 284
-20, 248
15, 167
149, 77
154, -18
164, 80
-33, 37
-129, 17
63, 62
296, -148
288, -169
-61, 31
49, 158
134, 113
49, 122
40, 161
-43, 88
-121, 73
74, 64
96, 46
191, 133
120, 107
125, 6
175, 96
1, 68
-178, 7
-104, 10
162, 111
240, 144
268, -33
119, -17
-128, 165
-21, 76
72, 76
293, 157
151, 54
72, 92
16, 52
67, 52
86, 24
-48, 94
82, 34
146, 12
60, 77
12, 100
163, 139
95, 56
99, 71
116, 217
184, 313
309, 253
207, -6
102, 39
168, 82
72, 22
111, -76
215, -25
322, 173
263, 154
198, 189
200, 164
171, 61
69, -22
-931, 612
-6372, 2743
-15992, 4522
-15619, 2071
851, -1761
12209, -530
5088, 2513
-2891, 2205
3047, 3788
9162, 11379
3213, 16433
-2938, 10863
-1943, 900
-658, -3937
-1900, -2057
-2539, 2035
-2831, 2352
-4397, -1655
-5083, -2072
-4659, 3671
-5749, 5947
-6744, 1127
-3674, -947
-669, 4024
-2221, 5678
-3011, -1179
1360, -5617
5657, -3164
4354, -1198
-161, -2426
-2653, -2633
-2175, -1285
-633, -467
569, 322
723, 2025
658, 2758
1985, 1137
2752, -1521
-175, -2851
-3430, -358
-3335, 3169
-1994, 1282
-796, -4362
1706, -5875
4167, -3151
3687, -2102
1314, -2819
-92, -1495
-1174, 1156
-1918, 956
-1444, -837
385, 282
2494, 2485
3373, 2415
2695, 1452
1201, 1290
-850, 499
-2661, -1453
-1124, -1691
2573, 1144
3646, 3009
1198, 1131
-1543, -2177
-1664, -2905
-317, -579
590, 1413
-45, 976
-1460, -922
-2216, -2599
-1469, -3281
21, -2578
688, -1226
239, -298
136, -201
651, -518
1294, -1002
2173, -2068
2313, -2728
1159, -1586
-130, 1004
42, 2489
873, 2454
1115, 1591
804, 872
1619, -429
3176, -1500
3077, -656
1401, 122
600, -1139
1308, -1645
1806, 559
402, 2119
-2202, 810
-3790, -859
-2215, -716
409, 538
723, 977
-1010, 16
-1297, -1728
1127, -2943
3647, -2479
3460, -1158
1383, -7
317, 588
1009, 227
1914, -1276
1824, -1878
2012, -724
2298, 328
1589, -421
-55, -1720
-643, -1714
249, -539
1057, -247
730, -1211
345, -1885
829, -1192
1519, -73
1786, 139
1753, -502
1887, -658
1215, -139
-563, 448
-1597, 366
-709, 32
865, 48
1451, 79
1532, -583
1783, -1287
1694, -1095
838, -779
628, -1033
1493, -1740
2173, -1787
1477, -878
149, 392
-746, 746
-208, -41
907, -803
1114, -853
635, -479
319, -332
694, -491
701, -247
151, 153
39, 510
154, 401
380, -32
116, -347
-126, -288
-74, 210
339, -82
594, -929
835, -899
1158, 161
1205, 795
829, 386
409, -282
254, -276
426, -39
600, 77
579, -323
526, -798
242, -801
239, -431
659, -141
780, 105
500, 231
250, 359
101, 191
94, -361
192, -579
477, -83
260, 258
64, -13
20, -369
57, -471
359, -298
488, -162
461, -72
398, -163
493, -102
586, 28
562, 333
287, 477
54, 162
-262, -166
-188, -348
350, -79
587, 525
15, 695
-334, 239
-3, 50
667, 54
767, 238
131, 311
-5, 315
206, 227
478, 184
420, 193
230, 86
128, 79
460, 111
655, 115
487, -129
303, 75
106, 358
-19, 609
-68, 476
34, 242
252, -33
418, 66
278, 289
152, 167
132, -183
92, -323
170, -126
373, 222
498, 256
333, 149
63, 225
-64, 289
-120, 351
-39, 27
74, -232
8, 26
-234, 167
-246, 122
54, -177
444, -213
488, -28
384, 46
48, 137
-51, 41
41, -16
164, 98
118, 198
129, 98
49, 116
-63, 67
28, 295
134, 367
156, 188
144, 51
130, 134
14, 131
97, 87
112, -139
202, -196
226, 5
84, 12
-57, 9
-104, -30
-16, 1
169, -142
171, -170
133, 165
92, 282
130, 270
86, 205
-32, 167
21, 163
200, 199
343, 176
276, 63
-22, 86
-35, -97
106, 5
-55, 232

TX Frame TimeStamp Raw  = AA 3DA3BA52
   Adding Antenna Delay = 00AA 3DA3BA52
49 Tx time = 1.144297407980895e+001

29 FD Rx time = 1.164297241553673e+001 AD375A1AEB

29 FD Rx time(un) = 1.164297266025641e+001 AD375A5800

txdly 4052 rxdly 4052
RX DATA: 41ccfdcadeb38646803b054211828a46803b99401129527aeba614627e36e21652baeddb19d213

RX OK WInd(0735), HLP(0744.8281), PSC(0536), SLP(0000.0000), RC(00AD 375A1AEB), DCR(0), DCI(0), NTH(0381), T(7EB9), RSL(-083.4893), FSL(-089.4832), RSMPL(19)
Accum Len 1016
53, 303
99, 134
58, 48
82, 276
-3, 188
-55, 148
149, -64
155, 109
23, 331
-18, 443
-209, 336
12, -59
175, -101
49, 271
-117, 377
-14, 266
141, 81
145, 196
181, 322
139, 164
137, 104
12, 170
15, 271
109, 184
179, 134
92, 145
96, 238
129, 156
12, -2
3, 152
125, 220
281, 247
57, 278
-168, 256
-43, 282
-2, 92
-50, 78
29, 21
39, 63
134, 258
34, 198
-179, 175
-112, 152
58, 259
122, 251
111, 197
20, 59
112, 26
29, 190
-118, 173
83, 216
195, 233
-3, 133
15, 37
64, 19
94, 6
42, 138
44, 120
-98, 17
-158, 12
-363, -60
-184, 90
101, 243
123, 157
165, 120
166, 8
322, 53
196, 9
-5, -43
-96, -81
-11, 102
46, 121
-7, 255
-226, 318
-32, 307
81, 176
108, 36
36, 189
17, 309
-33, 367
-30, 252
28, 111
41, 58
110, 42
27, 56
-52, 173
-46, 182
-32, 213
6, -15
84, 108
-51, 215
-31, 126
-210, 79
-175, 85
106, 138
104, 131
-46, 175
-25, 119
-147, 42
-89, 99
159, 161
221, 110
81, 66
-166, 152
41, 258
264, 157
244, 84
139, 44
-2, 143
213, 157
230, 245
134, 210
-21, -3
-80, 14
23, -19
-31, 40
-30, 124
-16, 172
-69, 44
80, 140
147, 134
6, 208
-167, 80
-63, -19
37, 47
13, 150
86, 155
41, 164
-75, 275
-29, 181
49, 66
-15, 135
-121, 207
-202, 256
15, 110
16, 150
28, 127
-35, 128
-81, 259
-107, 36
110, 97
23, 209
-62, 116
13, -63
39, 13
-6, 106
-85, 208
61, 184
79, 235
-47, 170
-78, 47
-41, -2
19, -6
73, 26
-2, -1
-179, 95
-33, 140
209, 166
127, 181
-82, 14
-117, 134
-46, 158
26, 205
-11, 111
-5, 85
1, 56
-3, 113
-37, 190
21, 142
14, 29
83, 45
-136, 91
4, 38
85, -98
-48, -1
-127, 77
-61, 77
-88, -11
-34, -92
100, 32
156, 199
49, 225
-104, 30
-106, -74
-40, 53
14, 56
-110, 35
-198, 90
-71, 111
-110, 133
12, 102
89, 62
-74, 167
-78, 24
26, 4
129, -10
97, 82
-34, 68
122, 38
11, 27
27, 74
-52, 6
169, -2
175, 47
3, 94
63, 91
69, 156
54, 195
-64, 28
-78, 13
140, -39
-6, 107
-16, 144
155, 151
189, -44
130, 28
-110, 134
-151, 155
26, 70
287, 98
241, 23
91, 188
113, 207
117, 71
14, 48
51, 116
119, 78
80, 70
-113, 179
-33, 187
118, 73
63, 97
-41, 165
47, 72
4, 198
-51, 144
-9, 184
-5, -46
-69, -53
-90, 22
-48, 72
-39, -74
35, 134
-20, 235
150, 137
84, -49
149, 31
118, 156
9, 278
-49, 148
-21, -44
30, 74
78, 147
-34, 106
3, 108
4, 133
132, 237
74, 127
-41, 265
25, 111
224, -9
183, 59
47, 54
-17, 121
92, 1
143, -2
217, 109
-51, 51
-14, 3
52, 108
74, 104
-18, 55
-43, 77
50, 74
21, 102
-64, 116
84, 62
-34, 49
61, 60
52, 83
207, 72
133, 221
73, 144
48, 109
89, 116
91, 188
-13, 198
-75, 60
-60, 17
129, 77
172, 173
94, 319
-46, 246
52, 71
100, 60
-4, 47
-110, -33
28, 75
37, 66
207, 38
119, 76
-12, 130
65, 113
76, 57
100, 185
8, 180
128, 182
55, 164
10, 107
-14, 74
31, 21
55, -20
-74, 89
-65, 122
158, -56
105, 0
18, 120
-46, 110
-48, 77
74, 54
114, -10
23, -42
-118, 124
-21, 101
63, 56
165, -27
-56, -27
-99, 21
86, -20
101, 153
-47, 262
33, 155
2, 4
-26, 15
8, 122
-38, 118
83, -52
63, 84
98, 178
129, 124
136, 134
87, 64
41, 23
36, 51
59, -51
45, -17
24, 101
-110, 176
-114, 170
-123, 18
78, -45
140, 159
93, 256
7, 105
26, 64
106, 46
11, 205
44, 259
55, 154
186, -24
189, 14
49, 174
-3, 124
46, 62
19, 90
3, 107
65, 185
211, 153
133, 64
17, -12
-9, -110
-51, 34
-90, 242
40, 148
61, 68
67, 36
133, 90
98, 191
-121, 235
-162, 98
-21, 127
20, 81
-85, 162
24, 158
147, 113
229, 156
129, 176
-32, 134
15, 51
82, 24
134, 24
-47, 35
-43, 149
-46, 151
-4, 94
133, 164
122, 211
84, 131
61, 84
135, 193
26, 227
-42, 185
14, 217
-32, 97
-52, 174
56, 209
13, 101
72, 46
158, 20
201, 24
159, 147
79, 362
170, 298
35, 148
-127, 152
-95, 138
16, 228
10, 138
-32, 44
-7, 117
19, 119
-52, 42
-87, 14
61, 58
177, 138
14, 107
13, 108
31, 34
124, -37
-12, 21
-165, 148
-80, 68
140, 86
295, 72
154, 216
-74, 149
-71, -41
-10, -138
37, -114
80, 119
60, 245
46, 224
-22, 163
245, -63
289, 80
157, 109
74, 145
191, 155
248, 131
162, 66
58, -131
0, 34
57, 148
11, 183
44, 79
137, 76
118, 202
56, 219
10, 79
190, 34
249, 100
113, 229
13, 54
98, -8
18, -13
-11, -108
145, -20
88, 108
-7, 86
-66, 115
-66, 61
52, 23
98, 118
-84, 258
-50, 256
-26, 170
5, 86
-90, 39
-29, -32
41, 64
130, 95
12, 68
-22, 49
14, -55
28, -61
-40, -30
101, 81
65, 131
-31, 85
-145, 66
-105, 96
73, 78
123, -34
75, 22
38, 80
64, 162
187, 175
57, 223
-58, 203
-145, 45
-160, -111
-54, -29
-77, 94
-42, 68
13, -29
186, -34
224, -146
-26, 16
-121, 149
-76, 153
-10, -37
18, -1
15, 203
65, 154
-52, 207
-53, 185
33, 222
130, 60
229, 66
94, 240
-1, 170
-66, 135
92, 56
116, -20
94, -20
16, 56
110, 102
35, 30
27, 74
-29, 87
92, 88
186, -108
165, -4
96, 146
21, 131
-31, 125
40, 170
34, 3
26, -17
-54, 112
-162, 170
-195, 103
-28, 7
157, 12
327, 162
184, 26
11, 54
63, -2
188, 168
165, 102
-7, 116
-69, 12
-44, -5
168, 7
170, 174
52, 76
36, -29
56, -42
87, -19
57, 74
-7, 9
-2, 13
-12, 127
18, 57
15, 20
71, 28
198, 105
173, 48
100, 62
71, -20
10, 76
-11, 155
98, 89
222, 117
204, 144
158, 4
71, 18
195, -5
281, -58
166, -114
175, 53
60, 94
24, 98
81, 171
73, 148
81, 104
65, -53
-35, -126
-28, 49
60, 332
89, 236
38, 42
-30, -96
-11, 10
-6, -25
23, 40
130, 157
205, 99
233, -12
44, 95
-46, 101
124, 57
145, 15
124, -38
81, -64
83, -78
62, 39
175, 31
139, -50
140, 208
3, 384
-51, 92
70, -11
111, -31
244, 154
145, 162
1, -26
189, 4
326, 359
321, 112
163, -8
99, 44
165, 165
124, 199
93, 41
32, -96
180, 26
144, 161
-14, 92
-62, 149
85, 139
198, 115
119, 91
24, 35
-77, 35
67, 208
190, 171
275, 143
191, 83
38, 105
135, 65
194, 60
23, 139
-158, 145
-30, 143
17, 105
151, 108
183, 150
162, 199
7, 164
-75, 43
72, 3
162, 10
64, -7
176, -20
168, 70
-39, 203
-32, 173
8, 177
110, 47
87, 11
23, 41
31, -7
67, -33
68, 37
201, 39
332, -151
261, -64
142, 17
142, 20
174, -9
148, 86
96, 153
-101, 139
5, -23
176, 16
119, 114
-35, 135
-91, 7
91, 72
68, 229
15, 264
-222, 263
-185, 98
-23, 20
-8, -107
12, 79
52, 56
37, -27
125, -104
216, -157
109, 21
21, 178
-7, 159
-63, -23
46, 12
196, 161
41, 319
1, 137
-86, -42
33, 94
150, 77
127, 185
110, 109
69, 102
-12, 57
-97, -105
-70, 11
-20, -1
79, 163
79, 131
71, 71
-46, 16
-36, -14
67, 135
174, 78
76, 60
-29, 87
-101, 150
-14, 52
173, 46
86, -5
101, -96
32, 9
142, 71
191, 39
130, 21
32, 0
62, 94
178, 183
222, 295
79, 243
-4, 38
85, -3
137, 8
132, -53
270, -82
246, 109
70, 202
31, 133
140, 94
151, 148
47, 135
-247, 216
-2464, 1220
-10116, 3198
-16441, 2977
-8049, -332
7506, -1510
9299, 1392
-433, 2232
-1445, 1959
6501, 6863
6086, 14172
-1309, 13805
-2980, 5142
-702, -2293
-855, -3522
-2303, -107
-2379, 2607
-3106, 280
-4459, -2953
-4586, -45
-4853, 5179
-6126, 3532
-5050, -1261
-1816, 688
-1567, 5297
-3288, 2297
-866, -4106
3947, -4213
5191, -1225
1906, -1351
-1367, -2702
-2135, -2007
-1258, -920
-45, -477
526, 853
345, 2372
1072, 2242
2703, 75
1625, -2323
-1764, -2163
-3368, 1215
-2491, 2592
-1371, -1429
159, -5232
3053, -4054
4333, -1653
2802, -2039
727, -2341
-602, -221
-1705, 1084
-1649, -224
-606, -660
1058, 1370
2724, 2519
3059, 1738
1781, 1250
220, 955
-1690, -622
-1923, -2122
703, -532
3207, 2516
2205, 2510
-310, -604
-1387, -2916
-723, -1864
240, 553
318, 1292
-509, 204
-1800, -1581
-1774, -2828
-567, -3018
701, -1968
614, -600
53, -105
352, -287
1064, -634
1710, -1259
2266, -2144
1799, -2230
538, -508
-178, 1589
260, 2281
678, 1916
670, 1195
988, 442
2462, -918
3326, -866
2092, 135
541, -241
947, -1613
1669, -810
1237, 1715
-642, 1496
-2741, -410
-2782, -1271
-601, -295
905, 771
-155, 552
-1335, -740
-189, -2168
2658, -2483
3729, -1605
2378, -481
719, 310
564, 539
1463, -282
1834, -1481
1758, -1108
2083, 71
2127, 239
964, -965
-423, -1740
-189, -1070
726, -173
878, -463
318, -1402
407, -1550
1243, -507
1650, 313
1602, 164
1663, -539
1500, -310
360, 168
-1159, 473
-1025, 127
168, 5
1100, 274
1254, -47
1462, -764
1736, -1053
1429, -641
678, -705
883, -1210
1600, -1603
1688, -1366
886, -38
-230, 696
-586, 429
215, -439
960, -820
942, -744
493, -408
541, -153
579, -284
282, -163
-64, 207
106, 367
286, 232
212, -169
57, -296
-185, -74
35, -52
493, -547
693, -846
759, -398
1006, 481
985, 673
684, 87
419, -188
500, -55
420, 107
465, -188
438, -814
320, -1018
259, -692
499, -329
811, -46
503, 166
280, 334
16, 334
40, -2
110, -298
373, -203
368, 173
165, 117
-45, -177
-135, -385
59, -405
431, -186
468, -68
288, 41
235, -17
507, 15
702, 343
467, 511
27, 255
-192, -88
-240, -253
24, -259
396, 140
383, 512
-158, 338
-163, 12
306, 12
679, 246
380, 284
-53, 123
-103, 140
293, 107
473, 368
229, 242
-25, 132
62, -61
347, -32
512, 7
437, -82
219, 70
17, 275
-111, 405
-2, 172
160, -147
285, 28
372, 324
297, 306
133, -65
-69, -287
-158, -255
187, 119
392, 277
230, 147
15, 178
-26, 251
-137, 201
-207, 218
-13, -78
71, 8
-64, 100
-60, 58
60, -8
219, -90
306, -63
310, 102
268, 197
41, 159
-112, -102
15, -41
318, -2
223, 102
3, 106
-186, 1
-66, 15
32, 236
72, 265
31, 123
24, -21
62, -42
88, -70
53, -98
170, -168
158, -34
55, 168
7, 181
-57, 61
-56, 143
-20, 141
159, -50
234, -171
143, 57
24, 322
120, 354
194, 201
-23, 4
-60, 33
240, 104
336, 39
183, -118
66, -115
97, -157
151, 31
91, 103
-136, -4
-97, 79
131, 150

Anchor ToF: 37.616 ns Dist: 11.273760 m DistRaw: 11.303760 m DistScal: 11.303760 m Bias: 0.030 m ClockOffset: 4.771 ppm

Ra  000000023b4b0410 Db 000000023b4a3e98

Ra1  1041.917067 Db1 250.776242  ns

Rb  00000002f9b66099 Da 00000002f9b73bf0

Rb1  49998335.727789 Da1 49999214.493189  ns
